Time,Money-In,Money-Out,Balance,Txid,Block
2017-06-27 19:31:56,0.1,0.0,0.1,7a4498992bf00a368f3eb2a36f2d14a3dbd03d92454793cc1b3bf68548063699,473133
2017-06-27 20:01:49,0.0,0.1,0.0,f2ca4e2c9d803c7294653ec8e5acc1fe9fe2d406856c5155997a5d9ec84319a1,473135
2017-06-29 14:47:33,0.01013997,0.0,0.01013997,98b157a2d2697604fcbbff6744e253dcceeb391b4b812d57fef88224e55d9942,473387
2017-06-29 15:47:54,0.0,0.01013997,0.0,5f55b74e576a53f54b50428ca8751ab931e0a5a7210b336e076464e5bd642aa9,473389
2017-07-12 22:04:01,0.00209003,0.0,0.00209003,cb83ea3b584a9ad020b0cea4ef1597e8d6cdac16d386fda61961258bb6f155ab,475534
2017-07-12 22:05:42,0.1,0.0,0.10209003,9e25633847ce2c82eb49cd48b9689b9ffa28c90ac4453baceb31d3576a0f172e,475535
2017-07-12 22:15:56,0.0,0.00209003,0.1,03e18d9b5165afb90ed2d808008c0d65212e211dd1e7c750ece1cd874128401e,475537
2017-07-12 22:50:56,0.0,0.1,0.0,e9e822361b61946f52c6cb0cfcb7ebc56dee8e9130b22ee2039c6046a5cd6279,475538
2017-08-10 14:37:32,0.00167795,0.0,0.00167795,6137d7eb1f6dba7862e67f5f3a2b0885a61adb3a48d80c67aaac9c1665e9a682,479948
2017-08-10 15:11:01,0.0,0.00167795,0.0,f8e15ee6b6e4bd1008038ac64ed25aa7604805e01171ffb4ab16fcfe3d05df4a,479951
2017-08-10 18:38:52,0.03569165,0.0,0.03569165,3076a8eb616d712a13d115b6d3f4d21ef58759481a17030c6280f35d51a9fa08,479967
2017-08-10 19:03:29,0.0,0.03569165,0.0,40a564618100358029bf3c91c4c1e743c58f45dc51d094673005c4c0c0604972,479969
2017-08-19 15:32:41,0.12087305,0.0,0.12087305,241539d11c1775d019326d72d23527c040fa27b665d1a1394e3ca62d2c2e8359,481262
2017-08-19 16:07:54,0.0,0.12087305,0.0,5291d325e32e3bb5f7ff1733c25806dedb49d42189b1980121609a667f80a735,481265
2017-09-08 20:40:18,0.0219086,0.0,0.0219086,fc6cb22c7acffee7af69a4086113894d49cf816c2850eb35704392543376c859,484225
2017-09-08 20:57:07,0.0,0.0219086,0.0,e9ddc5f73fd3bf69fb299498f93dd737538c1f7b498d08ae341f274cefaf960a,484228
2017-09-13 14:29:53,0.02469548,0.0,0.02469548,fcf8c9072d1496098210ff07b5edb65ca1069d1b2ed36ff1a16af090c1dd32e0,485027
2017-09-13 14:39:19,0.0,0.02469548,0.0,44c2ee7e255f15e32d67fbd0ed5aa2bd8368bc8116da68a0dd96cd248bc12af2,485031
2017-09-15 19:55:10,0.02626933,0.0,0.02626933,cb373e3e35c460fc9e1a18c507c14ccda649dd0f14300e241d6e31c3f5a03813,485444
2017-09-15 20:39:35,0.0,0.02626933,0.0,8fb01492616818459a2614689a4732f282c326eefa846bbf92f13fe82ff89e2e,485446
2017-09-18 15:04:32,0.0170774,0.0,0.0170774,9f82aa5527c8366525ffeb35f88ff53ad317364e7dcccc2084ba2bbf2821e99c,485895
2017-09-18 15:40:26,0.0,0.0170774,0.0,a07a82f5cd70b96833894452cde5134b503a9da577d53c9943afc116a4110154,485897
