Time,Money-In,Money-Out,Balance,Txid,Block
2017-06-27 19:31:56,0.14324298,0.0,0.14324298,b16e36aada1e560cb53f5b83a248a18163055475b3af6e71c4d7983bfd6891c0,473133
2017-06-27 20:01:49,0.0,0.14324298,0.0,f2ca4e2c9d803c7294653ec8e5acc1fe9fe2d406856c5155997a5d9ec84319a1,473135
