Time,Money-In,Money-Out,Balance,Txid,Block
2017-05-24 11:54:40,6.0,0.0,6.0,19800c86ec3c32aa6f62904e9b4463d4f0e383bddbf94e3d030c17230e8df3c1,467886
2017-05-24 13:27:38,0.0,6.0,0.0,06aed6b6d1342885a2b5177b34c32ef55fd8b6a5dc03a5b1d0f0e1f939266fe0,467895
2017-05-24 14:50:09,1.0,0.0,1.0,24c4902198692033db2b79560c5c0cceaa6837018621b38451c82c143c977998,467906
2017-05-24 14:55:30,0.0,1.0,0.0,76079cfbb48d4e943602d310d797bf80dbac30044972fe9923d91992c6db9008,467907
2017-05-25 11:00:17,2.0,0.0,2.0,ff9da40c9d3f699736eebd52210bd84527223ce0fe01a33e43eb414be20bf126,468043
2017-05-25 12:12:10,0.0,2.0,0.0,c2528d20662dae233bd2055fe4e87ed73479c263876556d082efb1ef5aef2b62,468054
2017-06-11 01:20:18,6.0,0.0,6.0,75a94afac2d3b9ba7ae9ecb551f70b69f0a0de8119729b27fae5e03bcdcce918,470729
2017-06-13 00:11:18,2.0,0.0,8.0,5fad3407782a20c461d61fc10feee8b09822d8a0229d3292a4eea8e802a52692,471017
2017-06-13 01:40:52,0.0,2.0,6.0,12a2384a2127a4a755494c12f1752041c51c486a717cd791d9a438ede1956d33,471024
2017-06-14 10:32:40,0.0,6.0,0.0,3fd0c5516690ea97e9936af8c18db2d9ddc2e34beee7a2eed03e503188559602,471214
2017-06-17 11:28:16,2.0,0.0,2.0,a07a4e2e25e203227aa072bb2cdaeb8df6f63ca6982e4959375bf0700ffea7b1,471672
2017-06-18 09:11:10,0.0,2.0,0.0,b197b7b1dc2b9c7ce63779859c322a67b567e339a6285a6afd2b10cde7bfbaaf,471789
2017-06-19 23:38:57,0.8,0.0,0.8,e21a5c20d63816502e66abdd679cf0dfba825aa6c4d921b0ab1cb00344d20ce1,472032
2017-06-20 02:49:45,0.0,0.8,0.0,6248e6f914aa224010d311c84111957e1ec65b71d108afa53acc2980cacc2bd6,472053
2017-06-20 14:46:15,4.92256428,0.0,4.92256428,ff660cac4986d66a871a9e10937b8815ecddf1b1c2e03d78d01431fd12279d2b,472128
2017-06-20 14:46:15,3.02927032,0.0,7.9518346,3c568913133298e3f7279620baaf53ae1d17838a65424d97f62a9ac7e32f1a3b,472128
2017-06-20 15:33:59,0.0,3.02927032,4.92256428,99b4c2a46d4fedfb5b31ed649786734ae9921f097bd8c381898d8b5a99326cda,472134
2017-06-20 15:33:59,0.0,4.92256428,0.0,99b4c2a46d4fedfb5b31ed649786734ae9921f097bd8c381898d8b5a99326cda,472134
2017-06-25 07:17:02,0.99917578,0.0,0.99917578,fce8922d26768d57491ec6dbe732baf2ffdccb657ce85efdc0532425724f008e,472796
2017-06-25 07:29:54,0.0,0.99917578,0.0,9a7ef76789373833d84f34c2934f3518a897d2a2738d8ca91888157f93f17c10,472799
2017-07-01 11:15:22,1.103,0.0,1.103,ae4594dce878c6b4d58a77d7e28b7a2dcc0e8d2cbde5cbaac266bee19b050353,473662
2017-07-01 11:15:22,0.399,0.0,1.502,c4efbf06fb3e252bc706ce1f4c38b22bfe1f2981b9aa1d61758a4ae3f6081a0a,473662
2017-07-01 11:40:01,0.0,0.399,1.103,2e17c8424b7da8f718ffc546549bfffd41bebe39711cc6c20075a5b277809e8d,473665
2017-07-01 11:40:01,0.0,1.103,0.0,6ead02f480fa7aed9ac5835c312dae07881b5fe79b41008ee22ace16d8d276d8,473665
2017-08-10 17:04:26,0.29971116,0.0,0.29971116,1931fcc7ed3710519bcf85ac9cd8744e081c5bf73aa9be9d319a900a0e984c17,479959
2017-08-10 17:04:26,0.02717524,0.0,0.3268864,83130372538f57adf0bda16d6e0cfd26f43ad6ae51443e0b3c9162027367a0b0,479959
2017-08-10 17:04:26,0.28169189,0.0,0.60857829,05263bda3f9ccee481051086b3e5e721880c16d0470cdf19aad4e2c862bd743b,479959
2017-08-10 17:04:26,0.35398523,0.0,0.96256352,fbc054f00e7e5ba1e6c9a1b4c9ac07a431a7f990441bf64547b18380a61e10ec,479959
2017-08-10 17:04:26,0.00271285,0.0,0.96527637,428ae549f0552db0eb235c5721e29bc014e239af3cf3fe91929459348ce5161d,479959
2017-08-10 17:04:26,0.02464164,0.0,0.98991801,46e4ede389f616d9771dcc39bdde3764625ea938cb9f436ba2b75c421b7ce409,479959
2017-08-10 17:04:26,0.06680555,0.0,1.05672356,830bccb2f3744eab899f19ccb7f7b3485e048d64833404aed78e4d0caa7f3bb1,479959
2017-08-10 17:04:26,0.08238683,0.0,1.13911039,0017469d6bfeb402b4bebe575dd62ea14e5384c2183e439e86b8096eb85cff97,479959
2017-08-10 17:04:26,0.43877513,0.0,1.57788552,c912a9b3ceca29bf634b1cab79c8c7ef6511018fea618a90cb47f729c12a9d65,479959
2017-08-10 17:04:26,0.02363053,0.0,1.60151605,78814e0c178f79f713430992252a47a7564bec43bce1d58cb068fd442717dba7,479959
2017-08-10 17:04:26,0.34115037,0.0,1.94266642,a8a090d66ec4f341c1c153fac69be1b2c58eac136abfb3f6a28ec22328279123,479959
2017-08-10 17:04:26,0.60925072,0.0,2.55191714,5d90702efe61c8b5172f90351b972b1970224361db2fe0c2f35c546044a34747,479959
2017-08-10 17:58:21,0.0,0.35398523,2.19793191,7cb12307c6a5dc45939b21335ef196fdb446b36b8f5eed400ff3e23a46369f01,479961
2017-08-10 17:58:21,0.0,0.06680555,2.13112636,8b0b5eca0c767ea5973ec3ac91379c39ea2225073de1fbaf18be1dd6387c6df6,479961
