Time,Money-In,Money-Out,Balance,Txid,Block
2017-06-03 22:15:11,0.0,5.9493367,-5.9493367,26b67ee3f420f42543f3c37eeca278222e72e8e9b5071d0c0dd9fee167517840,469614
2017-06-03 22:15:11,0.0,5.96299478,-11.91233148,26b67ee3f420f42543f3c37eeca278222e72e8e9b5071d0c0dd9fee167517840,469614
2017-06-08 05:15:10,3.01063947,0.0,-8.90169201,5eb87fc891ef90624911801b8583d3f1537fa5264b59a1f76de1fc28d14da9ff,470298
2017-06-09 21:33:23,0.0,3.01063947,-11.91233148,e56c522985ce7e23ac3ec1d22e5931fbc3c16398302fa928802f6337fe040126,470559
2017-06-16 23:58:32,2.43704567,0.0,-9.47528581,40be1e91d026c2d293434f73cec500ea9ecbc59a4aee203ab2d41766168095b0,471599
2017-06-17 00:51:11,0.0,2.43704567,-11.91233148,3d30dc0f6a5dc3637eb2fa5ebf00c46ac75e1740e607614b2b820a9285d4c35f,471602
2017-06-17 00:51:11,2.486053,0.0,-9.42627848,3ad78c69c99bcce1dfb2427b97c8f4ab08ab02587828f90db1b5ee746c094f3b,471602
2017-06-17 03:15:11,0.0,2.486053,-11.91233148,19a52bf4bfb05575b697bf6a1514d17d6a32b5035ea6f85004b69e98206d259e,471612
2017-06-17 17:28:28,0.40976118,0.0,-11.5025703,1a55ed2c501a7d771f3e6e22f1595b3623b2e9f9e1322010197b171dedfc677b,471705
2017-06-17 18:27:15,0.0,0.40976118,-11.91233148,48d6c8f9ef32503ee3e8e14767bdbe5a9a86d8d1d13fa8e80b369981021d8b93,471710
2017-06-19 05:04:29,4.41547064,0.0,-7.49686084,50ea7557ac3a222841b4489af3dacdc2f67550442d39c549da9af97f615dd900,471913
2017-06-19 07:21:47,1.49566359,0.0,-6.00119725,4063286956e584c11283c3eb1186d813f56b0962ea047c0773669d3d4c964cd7,471927
2017-06-19 07:38:16,0.0,1.49566359,-7.49686084,5977cea0757ebf274cbf2d9ab698a0579494fcf918bd32cba05463d46617f8dd,471929
2017-06-19 07:38:16,2.93701362,0.0,-4.55984722,9127d48a28b1a7ad3ece2e77c8731a697bd8ac5d5ba604dc6ae6b524b453dc1a,471929
2017-06-19 08:07:34,0.0,2.93701362,-7.49686084,b93195354e4cbc4d36b11e89240c3e6fa3ad67585fb17076df931ade51ff740d,471933
2017-06-19 14:50:32,3.21810689,0.0,-4.27875395,4b972920ca997be440db1b81e9bc455f1473c836dd88a17547713626975ecfee,471969
2017-06-19 15:33:28,0.0,3.21810689,-7.49686084,beff610e39e4bab2f83cf69ebed0840ba3f81666141e6a16fb7f650fc7c3a2c0,471973
2017-06-19 16:53:31,3.34566026,0.0,-4.15120058,52c5002296ac93a7f35b481d613682272e2115d36037261d9984565ba6d66503,471982
2017-06-19 17:29:25,0.0,3.34566026,-7.49686084,987943bc3d00ea91715c8831834cbb468efbe497408f1220d0b2ffb199fc3fa6,471984
2017-06-19 23:51:56,3.38538571,0.0,-4.11147513,f6db7df81cfb8f2afd14650c078b018a973e978cbd5b48f8f533c116620eebaf,472036
2017-06-20 00:56:50,1.21068595,0.0,-2.90078918,7d8e3b604e5a6d3a345ef4e17d21613789c642dc30dec4b4d7c7213a9aebed14,472042
2017-06-20 01:16:10,3.41776387,0.0,0.51697469,71d591d54ed09abed606287be48ab01bd7e65be5ce4d4a86008647f0c84c9146,472045
2017-06-20 01:29:55,1.21591335,0.0,1.73288804,39ee6b5667785ce4603e3fbade62eb5f5c31358f1dac2169117a03868a33511c,472048
2017-06-20 03:07:08,0.0,1.21068595,0.52220209,1bf41f4b181af68ed97d5942bbd908fc48e516cca37cbb1367457f4a53ad5d6a,472054
2017-06-20 03:07:08,0.0,1.21591335,-0.69371126,1bf41f4b181af68ed97d5942bbd908fc48e516cca37cbb1367457f4a53ad5d6a,472054
2017-06-20 03:11:56,3.43961883,0.0,2.74590757,67988a170774e1702a3456716ed9f9b90f58381a6edce5431ea636702e9e034e,472055
2017-06-20 03:11:56,1.22501196,0.0,3.97091953,e1a22a4561afe3e6438a1dd0bdb588a338a212b5770a9138de24d09c4a34422b,472055
2017-06-20 04:10:48,0.0,1.22501196,2.74590757,918a2a7d1d659c1c78e8a62061657ef2049c22ec67a0d9b8b314d8275440e000,472060
