Time,Money-In,Money-Out,Balance,Txid,Block,input_n,output_n
2017-06-10,0.2,,0.2,5f2518eef59515320476caabfd164a8242fad47b99949b9d3b7961f4cdb04b69,470664,2,1
2017-06-13,,0.2,0.0,23075db55edaf9706ee7f68561d615d9b5c416019c88bccee7233e856867cd77,471077,2,9
