Time,Money-In,Money-Out,Balance,Txid,Block,input_n,output_n
2017-06-06,0.0086842,,0.0086842,49998590bab2e9926efc64b6d3eae09aa663a97a27b4a9c6d0a415bb4db9904a,470010,2,2
2017-06-07,,0.0086842,0.0,cadbe2aff1d2777230ea680de62719adc4ea5eab23e8510d24ef22de8b6612a2,470209,2,6
