Time,Money-In,Money-Out,Balance,Txid,Block,input_n,output_n
2017-06-24,0.30314355,,0.30314355,db91b3754b33d739edc1aa3f5006f4a375e739f7cae428430bc5ff2dcda6fa25,472741,2,1
2017-06-24,,0.30314355,0.0,8626c530e35d1a97c603cd944b20cfefc47ccc57738cfe6e6b631e9204c2dd9f,472745,2,1
