Time,Money-In,Money-Out,Balance,Txid,Block,input_n,output_n
2017-05-25,0.69,,0.69,c48aeab2b5b77aca9e70c6ae5bf4fa8dd382fc3270b24237e335ac6d23c4fdb9,468059,2,1
2017-05-25,1.5,,2.19,d62cc513452fc0d2788debb69a699f18b14097352e94d5355b7fb8aa284f49b0,468022,2,1
2017-05-25,,1.5,0.69,c2528d20662dae233bd2055fe4e87ed73479c263876556d082efb1ef5aef2b62,468054,18,100
2017-05-25,,0.69,0.0,3bf13b5aedc3ce7b1d282c801f09ef1599d13eec7bbfb49ef87dc0ef4f717075,468081,32,39
2017-08-29,0.085,,0.085,0f13bcc5e7ba3728252f31eb36019556635e9417fc28b94d71c5be5f36f4ad73,482434,2,1
2017-08-29,,0.085,0.0,f4c8d0fce38e40ff92d71b3a5cd41f018bacfcbee942b67a6dab315a13e380bb,482436,68,101
