Time,Money-In,Money-Out,Balance,Txid,Block,input_n,output_n
2017-06-19,0.0129,,0.0129,58e657aeedc3ac5fedc95f0107f7914abd7ccbb1f2303cb09c8d7509bc18f8e8,471943,59,2
2017-06-19,,0.0129,0.0,c9448d8594bcc261ca564344b2259165a9c167d84fde4cefb08c1a83bbd60c86,471946,10,101
2017-06-24,0.01414375,,0.01414375,462a30f341e79b48b099f5fcda629c2a436bc75a6b4cd25934340be92cf61c6e,472695,49,2
2017-06-24,,0.01414375,0.0,bfab5240390f53fc9cc127d895dc37083e338cfb3e3306be5f00de5bf0a00fe4,472697,45,101
2017-06-27,0.0503,,0.0503,238f82f7432ddc10097ed1634703b84b6e878641b38e2ef9c883898d0a2af402,473133,39,2
2017-06-27,,0.0503,0.0,f2ca4e2c9d803c7294653ec8e5acc1fe9fe2d406856c5155997a5d9ec84319a1,473135,35,101
2017-07-09,0.01875833,,0.01875833,9a9074249e2746c5720c8b5f4d61e2853832004fdce75be99e7528642c9a2ac5,474943,43,1
2017-07-09,,0.01875833,0.0,3a5a42b5a461b184b0379f273fdda514444281aaec381e587fc9edaa7f49d476,474945,36,101
2017-11-16,0.01407257,,0.01407257,190a872eb6840de6c596ab09162860f3775d23a281b69971a5743d4f3331101a,494534,85,1
2017-11-16,,0.01407257,0.0,a28b43208f95f2a4bf140f819b96a19320a6b451a4ac5352af5e27b244fc4cec,494537,20,101
