Time,Money-In,Money-Out,Balance,Txid,Block,input_n,output_n
2016-08-02,120.0,,120.0,bad85ef94a291c04e0fbd43cfb4ac53094a7ca5dc834a9291b3df526955ecf9b,423332,2,1
2017-10-30,,120.0,0.0,2ceed5b117001c0e98d1795d21c21f2b64b1074f3f03ae673d3abe6ea22d9967,492365,1,1
